tokens_generated,total_time_seconds,tokens_per_second,peak_vram_mb,kv_cache_method,perplexity,sample_id,dataset,baseline,window_size,max_new_tokens,exact_match,f1
64,1.2492091655731201,51.23241308483169,0.019518893212080002,2152.23388671875,full,6.216007232666016,narrativeqa_93,narrativeqa,full,N/A,64,0.0,0.15789473684210528
34,0.7306325435638428,46.535019962506055,0.02148919245776008,2151.6904296875,full,30.993406295776367,narrativeqa_94,narrativeqa,full,N/A,64,0.0,0.0
63,1.236396074295044,50.954545480840935,0.019625334512619746,2152.03369140625,full,7.1053338050842285,narrativeqa_95,narrativeqa,full,N/A,64,0.0,0.23255813953488372
17,0.4120337963104248,41.258751471911445,0.02423728213590734,2152.08447265625,full,110.75402069091797,narrativeqa_96,narrativeqa,full,N/A,64,0.0,0.4
29,0.6260850429534912,46.31958601533669,0.021589139412189352,2152.23388671875,full,19.553956985473633,narrativeqa_97,narrativeqa,full,N/A,64,0.0,0.7333333333333334
64,1.2529089450836182,51.08112624715014,0.019576702266931534,2152.13427734375,full,10.286962509155273,narrativeqa_98,narrativeqa,full,N/A,64,0.0,0.3478260869565218
64,1.2490205764770508,51.24014864552227,0.01951594650745392,2152.13427734375,full,8.546677589416504,narrativeqa_99,narrativeqa,full,N/A,64,0.0,0.2857142857142857
0.025935532292351127,38.55714194440955,64,2159.11962890625,10.578577041625977,narrativeqa_0,narrativeqa,full,N/A,64,0.0,0.30434782608695654
0.020013024506624788,49.96745992435957,64,2159.31689453125,8.591432571411133,narrativeqa_1,narrativeqa,full,N/A,64,0.0,0.1276595744680851
0.019970699911937118,50.073357689495325,64,2159.57958984375,14.184416770935059,narrativeqa_2,narrativeqa,full,N/A,64,0.0,0.1754385964912281
0.020002294273581356,49.99426497393255,64,2159.11962890625,6.804428577423096,narrativeqa_3,narrativeqa,full,N/A,64,0.0,0.05882352941176471
0.02006033278303221,49.849621679548505,64,2159.51318359375,11.446097373962402,narrativeqa_4,narrativeqa,full,N/A,64,0.0,0.22727272727272727
0.01992944156518206,50.177020601874794,64,2159.38232421875,20.470460891723633,narrativeqa_5,narrativeqa,full,N/A,64,0.0,0.33333333333333337
0.02257663117987769,44.29358800401051,28,2159.38232421875,15.38436222076416,narrativeqa_6,narrativeqa,full,N/A,64,0.0,0.6666666666666667
0.01994388143066317,50.14069119276489,64,2159.05419921875,12.468729972839355,narrativeqa_7,narrativeqa,full,N/A,64,0.0,0.16666666666666669
0.020726520645742614,48.247364673115435,48,2159.25048828125,18.17283058166504,narrativeqa_8,narrativeqa,full,N/A,64,0.0,0.2162162162162162
0.026718324422836302,37.42749673124316,15,2159.31689453125,162.27169799804688,narrativeqa_9,narrativeqa,full,N/A,64,0.0,0.14285714285714285
0.02289400163751382,43.67956357447851,26,2159.38232421875,23.929664611816406,narrativeqa_10,narrativeqa,full,N/A,64,0.0,0.4444444444444445
0.024164681101129168,41.38271040346036,21,2159.64501953125,25.645488739013672,narrativeqa_11,narrativeqa,full,N/A,64,0.0,0.33333333333333337
0.019911305338609964,50.22272437663353,64,2159.44775390625,12.801258087158203,narrativeqa_12,narrativeqa,full,N/A,64,0.0,0.0
0.020129461089769998,49.67842882332356,60,2159.31689453125,9.014365196228027,narrativeqa_13,narrativeqa,full,N/A,64,0.0,0.1111111111111111
0.02439019810408354,41.00007698718014,20,2159.51318359375,42.900001525878906,narrativeqa_14,narrativeqa,full,N/A,64,0.0,0.17391304347826086
0.026518574605385464,37.70941745100121,15,2159.64501953125,57.62211608886719,narrativeqa_15,narrativeqa,full,N/A,64,0.0,0.19999999999999998
0.020035649766214192,49.91103416502541,64,2159.31689453125,23.284137725830078,narrativeqa_16,narrativeqa,full,N/A,64,0.0,0.1904761904761905
0.020043346914462745,49.89186707527507,64,2159.51318359375,24.06918716430664,narrativeqa_17,narrativeqa,full,N/A,64,0.0,0.0
0.02726308655525957,36.679632659093805,14,2159.51318359375,97.08369445800781,narrativeqa_18,narrativeqa,full,N/A,64,0.0,0.25
0.02502587665286329,39.95864016558184,18,2159.25048828125,24.62432861328125,narrativeqa_19,narrativeqa,full,N/A,64,0.0,0.33333333333333337
0.02545583774061764,39.28371991483855,17,2159.31689453125,37.38856887817383,narrativeqa_20,narrativeqa,full,N/A,64,0.0,0.42857142857142855
0.02324922475963831,43.01218687240035,24,2159.57958984375,31.294208526611328,narrativeqa_21,narrativeqa,full,N/A,64,0.0,0.38095238095238093
0.022742080901350294,43.97135004214262,28,2159.91845703125,30.517438888549805,narrativeqa_22,narrativeqa,full,N/A,64,0.0,0.0
0.02154859672817919,46.40673416530626,36,2159.44775390625,28.77814483642578,narrativeqa_23,narrativeqa,full,N/A,64,0.0,0.2
0.02084466964006424,47.97389535394518,45,2159.25048828125,16.962038040161133,narrativeqa_24,narrativeqa,full,N/A,64,0.0,0.1739130434782609
0.019895214354619384,50.263343846195575,64,2159.25048828125,23.380205154418945,narrativeqa_25,narrativeqa,full,N/A,64,0.0,0.18604651162790695
0.019950817164499313,50.12326020306628,64,2159.44775390625,23.533700942993164,narrativeqa_26,narrativeqa,full,N/A,64,0.0,0.1
0.02046347635925985,48.86755224009111,51,2159.64501953125,7.503246784210205,narrativeqa_27,narrativeqa,full,N/A,64,0.0,0.0625
0.020023949386086315,49.940198145669115,64,2159.64501953125,10.02595043182373,narrativeqa_28,narrativeqa,full,N/A,64,0.0,0.0
0.01876384118804708,53.29399188461576,64,2127.79833984375,21.86858367919922,narrativeqa_29,narrativeqa,full,N/A,64,0.0,0.05714285714285715
0.018713035678956658,53.43868398244591,64,2127.67724609375,8.275712966918945,narrativeqa_30,narrativeqa,full,N/A,64,0.0,0.06666666666666667
0.01874184625921771,53.35653628618232,64,2127.67724609375,12.261710166931152,narrativeqa_31,narrativeqa,full,N/A,64,0.0,0.0689655172413793
0.01873095688642934,53.38755548172258,64,2128.40673828125,19.20374870300293,narrativeqa_32,narrativeqa,full,N/A,64,0.0,0.0
0.018736657686531544,53.37131182787361,64,2127.73779296875,13.974432945251465,narrativeqa_33,narrativeqa,full,N/A,64,0.0,0.08695652173913045
0.018777042103465647,53.256524349776676,64,2127.92041015625,9.847039222717285,narrativeqa_34,narrativeqa,full,N/A,64,0.0,0.0
0.018712511635385454,53.44018053188515,64,2127.79833984375,10.566356658935547,narrativeqa_35,narrativeqa,full,N/A,64,0.0,0.09523809523809523
0.02316412068903446,43.17021195945437,10,2127.61669921875,205.15420532226562,narrativeqa_36,narrativeqa,full,N/A,64,0.0,0.5
0.018680662265978754,53.531292721950294,64,2127.73779296875,17.814861297607422,narrativeqa_37,narrativeqa,full,N/A,64,0.0,0.0
0.01873794663697481,53.36764050905885,64,2127.55517578125,4.894299507141113,narrativeqa_38,narrativeqa,full,N/A,64,0.0,0.0909090909090909
0.018682070600334555,53.52725730423544,64,2128.22412109375,8.934309959411621,narrativeqa_39,narrativeqa,full,N/A,64,0.0,0.11538461538461539
0.018692511308472604,53.497359637639384,64,2127.67724609375,9.607659339904785,narrativeqa_40,narrativeqa,full,N/A,64,0.0,0.10256410256410256
0.01875471940729767,53.319912619481194,64,2128.34619140625,16.672624588012695,narrativeqa_41,narrativeqa,full,N/A,64,0.0,0.09523809523809523
0.018703376757912338,53.46628113968547,64,2127.67724609375,10.324836730957031,narrativeqa_42,narrativeqa,full,N/A,64,0.0,0.0588235294117647
0.018711493350565434,53.44308876179471,64,2127.92041015625,9.150285720825195,narrativeqa_43,narrativeqa,full,N/A,64,0.0,0.0
0.018740748055279255,53.35966296811192,64,2128.10302734375,4.555775165557861,narrativeqa_44,narrativeqa,full,N/A,64,0.0,0.0784313725490196
0.018753716256469488,53.322764742962825,64,2128.16357421875,20.384033203125,narrativeqa_45,narrativeqa,full,N/A,64,0.0,0.24489795918367344
0.018790617876220495,53.21804778253188,64,2127.73779296875,4.872226238250732,narrativeqa_46,narrativeqa,full,N/A,64,0.0,0.08333333333333333
0.020311371301827225,49.233504973149664,23,2127.92041015625,88.26678466796875,narrativeqa_47,narrativeqa,full,N/A,64,0.0,0.16666666666666669
0.01870645472081378,53.457483789664735,64,2128.22412109375,5.7314934730529785,narrativeqa_48,narrativeqa,full,N/A,64,0.0,0.05882352941176471
0.018815777089912444,53.14688812592929,64,2128.10302734375,19.102943420410156,narrativeqa_49,narrativeqa,full,N/A,64,0.0,0.1621621621621622
0.018705132184550166,53.461263472169826,64,2128.16357421875,15.909699440002441,narrativeqa_50,narrativeqa,full,N/A,64,0.0,0.05555555555555556
0.01872765173902735,53.3969775781369,64,2128.22412109375,13.658495903015137,narrativeqa_51,narrativeqa,full,N/A,64,0.0,0.12000000000000001
0.018733363831415772,53.380696013761515,64,2127.85986328125,7.9850873947143555,narrativeqa_52,narrativeqa,full,N/A,64,0.0,0.08333333333333333
0.01873743231408298,53.36910539489469,64,2127.49462890625,8.487126350402832,narrativeqa_53,narrativeqa,full,N/A,64,0.0,0.0
0.018711648357566446,53.44264604008706,64,2127.67724609375,6.692692756652832,narrativeqa_54,narrativeqa,full,N/A,64,0.0,0.07692307692307693
0.01877561758738011,53.260564950584765,64,2128.34619140625,27.279869079589844,narrativeqa_55,narrativeqa,full,N/A,64,0.0,0.1777777777777778
0.018683680682443082,53.522644547211335,64,2127.79833984375,14.251718521118164,narrativeqa_56,narrativeqa,full,N/A,64,0.0,0.05
0.01869404234457761,53.49297822094962,64,2127.79833984375,5.704714775085449,narrativeqa_57,narrativeqa,full,N/A,64,0.0,0.12121212121212122
0.02011685845042978,49.7095509452489,28,2129.85693359375,62.09535217285156,narrativeqa_58,narrativeqa,full,N/A,64,0.0,0.19999999999999998
0.018924352596513927,52.84196618616221,64,2129.91064453125,9.521066665649414,narrativeqa_59,narrativeqa,full,N/A,64,0.0,0.20512820512820512
0.018867193022742867,53.002054878782516,64,2129.96435546875,10.106447219848633,narrativeqa_60,narrativeqa,full,N/A,64,0.0,0.10526315789473684
0.01894246623851359,52.791436310801615,64,2129.91064453125,10.228804588317871,narrativeqa_61,narrativeqa,full,N/A,64,0.0,0.18604651162790695
0.01975731211049216,50.614172333135734,35,2129.85693359375,22.465667724609375,narrativeqa_62,narrativeqa,full,N/A,64,0.0,0.2608695652173913
0.018834124668501318,53.095114193038455,64,2130.01806640625,4.605776786804199,narrativeqa_63,narrativeqa,full,N/A,64,0.0,0.14634146341463414
0.01975561463923165,50.61852127921911,33,2129.85693359375,61.28264236450195,narrativeqa_64,narrativeqa,full,N/A,64,0.0,0.17391304347826084
0.01883003336843103,53.106650446861245,64,2129.32763671875,12.761094093322754,narrativeqa_65,narrativeqa,full,N/A,64,0.0,0.2285714285714286
0.0188291457016021,53.109154066130245,64,2129.91064453125,11.643570899963379,narrativeqa_66,narrativeqa,full,N/A,64,0.0,0.12121212121212122
0.022407976112195423,44.62696653160725,14,2129.85693359375,156.23287963867188,narrativeqa_67,narrativeqa,full,N/A,64,0.0,0.2222222222222222
0.020038768915193423,49.90326522712674,28,2129.85693359375,62.09535217285156,narrativeqa_68,narrativeqa,full,N/A,64,0.0,0.19999999999999998
0.022451233817264438,44.540981940646176,16,2130.28857421875,196.72474670410156,narrativeqa_69,narrativeqa,full,N/A,64,0.0,0.19999999999999998
0.018912438419647515,52.875254782647836,64,2129.96435546875,8.059504508972168,narrativeqa_70,narrativeqa,full,N/A,64,0.0,0.06666666666666667
0.02118374230830293,47.20601230161546,19,2130.39599609375,111.82234191894531,narrativeqa_71,narrativeqa,full,N/A,64,0.0,0.3636363636363636
0.020854629576206207,47.95098356198739,21,2130.28857421875,71.97769165039062,narrativeqa_72,narrativeqa,full,N/A,64,0.0,0.25
0.018838367832358927,53.0831550216514,64,2130.18017578125,9.466712951660156,narrativeqa_73,narrativeqa,full,N/A,64,0.0,0.13333333333333333
0.018838271324057132,53.08342696619753,64,2131.93505859375,6.001552581787109,narrativeqa_74,narrativeqa,full,N/A,64,0.0,0.10909090909090909
0.019300948151133278,51.81092618713055,44,2130.12646484375,94.05107879638672,narrativeqa_75,narrativeqa,full,N/A,64,0.0,0.09523809523809523
0.019382770927179428,51.59221061616909,42,2130.23388671875,21.15279197692871,narrativeqa_76,narrativeqa,full,N/A,64,0.0,0.42105263157894735
0.018827343068551272,53.11423902772427,64,2129.43310546875,15.319755554199219,narrativeqa_77,narrativeqa,full,N/A,64,0.0,0.18604651162790695
0.018825142178684473,53.120448733305736,64,2129.85693359375,16.531553268432617,narrativeqa_78,narrativeqa,full,N/A,64,0.0,0.16666666666666669
0.018788562971167266,53.22386824019429,64,2129.43310546875,59.75312042236328,narrativeqa_79,narrativeqa,full,N/A,64,0.0,0.2
0.02104388326406479,47.51974659105015,20,2129.85693359375,67.04408264160156,narrativeqa_80,narrativeqa,full,N/A,64,0.0,0.3636363636363636
0.018804452032782137,53.178896053800564,64,2129.96435546875,8.059504508972168,narrativeqa_81,narrativeqa,full,N/A,64,0.0,0.06666666666666667
0.018843681376893073,53.06818662441633,64,2129.91064453125,11.786684036254883,narrativeqa_82,narrativeqa,full,N/A,64,0.0,0.0625
0.018843832018319517,53.067762386537105,64,2130.01806640625,8.039054870605469,narrativeqa_83,narrativeqa,full,N/A,64,0.0,0.0689655172413793
0.018834808783140033,53.09318568156367,64,2129.32763671875,10.630584716796875,narrativeqa_84,narrativeqa,full,N/A,64,0.0,0.1111111111111111
0.01900553939720759,52.616238829134524,52,2129.96435546875,43.927738189697266,narrativeqa_85,narrativeqa,full,N/A,64,0.0,0.2857142857142857
0.01881552505074069,53.1476000432225,64,2129.96435546875,8.595304489135742,narrativeqa_86,narrativeqa,full,N/A,64,0.0,0.2641509433962264
0.019742109671686634,50.65314784641082,33,2129.91064453125,21.35619354248047,narrativeqa_87,narrativeqa,full,N/A,64,0.0,0.3846153846153846
0.01982504571788013,50.44124559562069,64,2151.49853515625,5.48112154006958,narrativeqa_88,narrativeqa,full,N/A,64,0.0,0.25
0.019823156821075827,50.44605201008185,64,2151.76123046875,13.01620101928711,narrativeqa_89,narrativeqa,full,N/A,64,0.0,0.13043478260869565
0.023521287197416477,42.51468006860771,22,2153.37060546875,56.8702278137207,narrativeqa_90,narrativeqa,full,N/A,64,0.0,0.2857142857142857
0.03846086996297041,26.000451912886682,6,2151.49853515625,8128.486328125,narrativeqa_91,narrativeqa,full,N/A,64,1.0,1.0
0.022668113358891927,44.11483144483809,26,2153.64599609375,117.18505859375,narrativeqa_92,narrativeqa,full,N/A,64,0.0,0.7096774193548387
0.019497344095725566,51.28903686011427,64,2152.23876953125,6.216007232666016,narrativeqa_93,narrativeqa,full,N/A,64,0.0,0.15789473684210528
0.021663440391421318,46.16071971633823,34,2151.69580078125,30.993406295776367,narrativeqa_94,narrativeqa,full,N/A,64,0.0,0.0
0.019623613960686185,50.9590130545471,63,2152.03857421875,7.1053338050842285,narrativeqa_95,narrativeqa,full,N/A,64,0.0,0.23255813953488372
0.024186480790376663,41.34541145803571,17,2152.08935546875,110.75402069091797,narrativeqa_96,narrativeqa,full,N/A,64,0.0,0.4
0.021566754785077327,46.36766217103417,29,2152.23876953125,19.553956985473633,narrativeqa_97,narrativeqa,full,N/A,64,0.0,0.7333333333333334
0.0195897541125305,51.04709299849529,64,2152.13916015625,10.286962509155273,narrativeqa_98,narrativeqa,full,N/A,64,0.0,0.3478260869565218
0.019569232710637152,51.10062386127356,64,2152.13916015625,8.546677589416504,narrativeqa_99,narrativeqa,full,N/A,64,0.0,0.2857142857142857
